r2_object_key,year,team,filename_player,match_status,matched_card_key,image_url,source_name,source_year
card-images/2023/ATL-Lucas-Luetge.png,2023,ATL,Lucas Luetge,SAFE_EXACT,Lucas Luetge 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Lucas-Luetge.png,cloudflare-r2,2023
card-images/2023/ATL-Luke-Williams.png,2023,ATL,Luke Williams,SAFE_EXACT,Luke Williams 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Luke-Williams.png,cloudflare-r2,2023
card-images/2023/ATL-Marcell-Ozuna.png,2023,ATL,Marcell Ozuna,SAFE_EXACT,Marcell Ozuna 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Marcell-Ozuna.png,cloudflare-r2,2023
card-images/2023/ATL-Matt-Olson.png,2023,ATL,Matt Olson,SAFE_EXACT,Matt Olson 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Matt-Olson.png,cloudflare-r2,2023
card-images/2023/ATL-Max-Fried.png,2023,ATL,Max Fried,SAFE_EXACT,Max Fried 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Max-Fried.png,cloudflare-r2,2023
card-images/2023/ATL-Michael-Harris-II.png,2023,ATL,Michael Harris II,SAFE_EXACT,Michael Harris II 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Michael-Harris-II.png,cloudflare-r2,2023
card-images/2023/ATL-Michael-Soroka.png,2023,ATL,Michael Soroka,SAFE_EXACT,Michael Soroka 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Michael-Soroka.png,cloudflare-r2,2023
card-images/2023/ATL-Michael-Tonkin.png,2023,ATL,Michael Tonkin,SAFE_EXACT,Michael Tonkin 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Michael-Tonkin.png,cloudflare-r2,2023
card-images/2023/ATL-Nick-Anderson.png,2023,ATL,Nick Anderson,SAFE_EXACT,Nick Anderson 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Nick-Anderson.png,cloudflare-r2,2023
card-images/2023/ATL-Nick-Solak.png,2023,ATL,Nick Solak,SAFE_EXACT,Nick Solak 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Nick-Solak.png,cloudflare-r2,2023
card-images/2023/ATL-Nicky-Lopez.png,2023,ATL,Nicky Lopez,SAFE_EXACT,Nicky Lopez 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Nicky-Lopez.png,cloudflare-r2,2023
card-images/2023/ATL-Orlando-Arcia.png,2023,ATL,Orlando Arcia,SAFE_EXACT,Orlando Arcia 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Orlando-Arcia.png,cloudflare-r2,2023
card-images/2023/ATL-Ozzie-Albies.png,2023,ATL,Ozzie Albies,SAFE_EXACT,Ozzie Albies 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Ozzie-Albies.png,cloudflare-r2,2023
card-images/2023/ATL-Raisel-Iglesias.png,2023,ATL,Raisel Iglesias,SAFE_EXACT,Raisel Iglesias 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Raisel-Iglesias.png,cloudflare-r2,2023
card-images/2023/ATL-Ronald-Acuna-Jr.png,2023,ATL,Ronald Acuna Jr,SAFE_EXACT,Ronald Acuna Jr. 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Ronald-Acuna-Jr.png,cloudflare-r2,2023
card-images/2023/ATL-Sam-Hilliard.png,2023,ATL,Sam Hilliard,SAFE_EXACT,Sam Hilliard 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Sam-Hilliard.png,cloudflare-r2,2023
card-images/2023/ATL-Sean-Murphy.png,2023,ATL,Sean Murphy,SAFE_EXACT,Sean Murphy 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Sean-Murphy.png,cloudflare-r2,2023
card-images/2023/ATL-Spencer-Strider.png,2023,ATL,Spencer Strider,SAFE_EXACT,Spencer Strider 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Spencer-Strider.png,cloudflare-r2,2023
card-images/2023/ATL-Taylor-Hearn.png,2023,ATL,Taylor Hearn,SAFE_EXACT,Taylor Hearn 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Taylor-Hearn.png,cloudflare-r2,2023
card-images/2023/ATL-Travis-dArnaud.png,2023,ATL,Travis dArnaud,SAFE_EXACT,Travis d'Arnaud 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Travis-dArnaud.png,cloudflare-r2,2023
card-images/2023/ATL-Vaughn-Grissom.png,2023,ATL,Vaughn Grissom,SAFE_EXACT,Vaughn Grissom 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Vaughn-Grissom.png,cloudflare-r2,2023
card-images/2023/ATL-Yonny-Chirinos.png,2023,ATL,Yonny Chirinos,SAFE_EXACT,Yonny Chirinos 2023 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/ATL-Yonny-Chirinos.png,cloudflare-r2,2023
card-images/2023/BAL-Aaron-Hicks.png,2023,BAL,Aaron Hicks,SAFE_EXACT,Aaron Hicks 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Aaron-Hicks.png,cloudflare-r2,2023
card-images/2023/BAL-Adam-Frazier.png,2023,BAL,Adam Frazier,SAFE_EXACT,Adam Frazier 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Adam-Frazier.png,cloudflare-r2,2023
card-images/2023/BAL-Adley-Rutschman.png,2023,BAL,Adley Rutschman,SAFE_EXACT,Adley Rutschman 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Adley-Rutschman.png,cloudflare-r2,2023
card-images/2023/BAL-Anthony-Bemboom.png,2023,BAL,Anthony Bemboom,SAFE_EXACT,Anthony Bemboom 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Anthony-Bemboom.png,cloudflare-r2,2023
card-images/2023/BAL-Anthony-Santander.png,2023,BAL,Anthony Santander,SAFE_EXACT,Anthony Santander 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Anthony-Santander.png,cloudflare-r2,2023
card-images/2023/BAL-Austin-Hays.png,2023,BAL,Austin Hays,SAFE_EXACT,Austin Hays 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Austin-Hays.png,cloudflare-r2,2023
card-images/2023/BAL-Austin-Voth.png,2023,BAL,Austin Voth,SAFE_EXACT,Austin Voth 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Austin-Voth.png,cloudflare-r2,2023
card-images/2023/BAL-Bruce-Zimmermann.png,2023,BAL,Bruce Zimmermann,SAFE_EXACT,Bruce Zimmermann 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Bruce-Zimmermann.png,cloudflare-r2,2023
card-images/2023/BAL-Bryan-Baker.png,2023,BAL,Bryan Baker,SAFE_EXACT,Bryan Baker 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Bryan-Baker.png,cloudflare-r2,2023
card-images/2023/BAL-Cedric-Mullins.png,2023,BAL,Cedric Mullins,SAFE_EXACT,Cedric Mullins 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Cedric-Mullins.png,cloudflare-r2,2023
card-images/2023/BAL-Chris-Vallimont.png,2023,BAL,Chris Vallimont,SAFE_EXACT,Chris Vallimont 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Chris-Vallimont.png,cloudflare-r2,2023
card-images/2023/BAL-Cionel-Perez.png,2023,BAL,Cionel Perez,SAFE_EXACT,Cionel Perez 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Cionel-Perez.png,cloudflare-r2,2023
card-images/2023/BAL-Cole-Irvin.png,2023,BAL,Cole Irvin,SAFE_EXACT,Cole Irvin 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Cole-Irvin.png,cloudflare-r2,2023
card-images/2023/BAL-Colton-Cowser.png,2023,BAL,Colton Cowser,SAFE_EXACT,Colton Cowser 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Colton-Cowser.png,cloudflare-r2,2023
card-images/2023/BAL-D.L.-Hall.png,2023,BAL,D.L. Hall,SAFE_EXACT,DL Hall 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-D.L.-Hall.png,cloudflare-r2,2023
card-images/2023/BAL-Danny-Coulombe.png,2023,BAL,Danny Coulombe,SAFE_EXACT,Danny Coulombe 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Danny-Coulombe.png,cloudflare-r2,2023
card-images/2023/BAL-Dean-Kremer.png,2023,BAL,Dean Kremer,SAFE_EXACT,Dean Kremer 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Dean-Kremer.png,cloudflare-r2,2023
card-images/2023/BAL-Eduard-Bazardo.png,2023,BAL,Eduard Bazardo,SAFE_EXACT,Eduard Bazardo 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Eduard-Bazardo.png,cloudflare-r2,2023
card-images/2023/BAL-Felix-Bautista.png,2023,BAL,Felix Bautista,SAFE_EXACT,Felix Bautista 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Felix-Bautista.png,cloudflare-r2,2023
card-images/2023/BAL-Grayson-Rodriguez.png,2023,BAL,Grayson Rodriguez,SAFE_EXACT,Grayson Rodriguez 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Grayson-Rodriguez.png,cloudflare-r2,2023
card-images/2023/BAL-Gunnar-Henderson.png,2023,BAL,Gunnar Henderson,SAFE_EXACT,Gunnar Henderson 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Gunnar-Henderson.png,cloudflare-r2,2023
card-images/2023/BAL-Heston-Kjerstad.png,2023,BAL,Heston Kjerstad,SAFE_EXACT,Heston Kjerstad 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Heston-Kjerstad.png,cloudflare-r2,2023
card-images/2023/BAL-Jack-Flaherty.png,2023,BAL,Jack Flaherty,SAFE_EXACT,Jack Flaherty 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Jack-Flaherty.png,cloudflare-r2,2023
card-images/2023/BAL-Jacob-Webb.png,2023,BAL,Jacob Webb,SAFE_EXACT,Jacob Webb 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Jacob-Webb.png,cloudflare-r2,2023
card-images/2023/BAL-James-McCann.png,2023,BAL,James McCann,SAFE_EXACT,James McCann 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-James-McCann.png,cloudflare-r2,2023
card-images/2023/BAL-Joey-Krehbiel.png,2023,BAL,Joey Krehbiel,SAFE_EXACT,Joey Krehbiel 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Joey-Krehbiel.png,cloudflare-r2,2023
card-images/2023/BAL-Joey-Ortiz.png,2023,BAL,Joey Ortiz,SAFE_EXACT,Joey Ortiz 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Joey-Ortiz.png,cloudflare-r2,2023
card-images/2023/BAL-John-Means.png,2023,BAL,John Means,SAFE_EXACT,John Means 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-John-Means.png,cloudflare-r2,2023
card-images/2023/BAL-Jordan-Westburg.png,2023,BAL,Jordan Westburg,SAFE_EXACT,Jordan Westburg 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Jordan-Westburg.png,cloudflare-r2,2023
card-images/2023/BAL-Jorge-Lopez.png,2023,BAL,Jorge Lopez,SAFE_EXACT,Jorge Lopez 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Jorge-Lopez.png,cloudflare-r2,2023
card-images/2023/BAL-Jorge-Mateo.png,2023,BAL,Jorge Mateo,SAFE_EXACT,Jorge Mateo 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Jorge-Mateo.png,cloudflare-r2,2023
card-images/2023/BAL-Josh-Lester.png,2023,BAL,Josh Lester,SAFE_EXACT,Josh Lester 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Josh-Lester.png,cloudflare-r2,2023
card-images/2023/BAL-Keegan-Akin.png,2023,BAL,Keegan Akin,SAFE_EXACT,Keegan Akin 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Keegan-Akin.png,cloudflare-r2,2023
card-images/2023/BAL-Kyle-Bradish.png,2023,BAL,Kyle Bradish,SAFE_EXACT,Kyle Bradish 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Kyle-Bradish.png,cloudflare-r2,2023
card-images/2023/BAL-Kyle-Gibson.png,2023,BAL,Kyle Gibson,SAFE_EXACT,Kyle Gibson 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Kyle-Gibson.png,cloudflare-r2,2023
card-images/2023/BAL-Kyle-Stowers.png,2023,BAL,Kyle Stowers,SAFE_EXACT,Kyle Stowers 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Kyle-Stowers.png,cloudflare-r2,2023
card-images/2023/BAL-Logan-Gillaspie.png,2023,BAL,Logan Gillaspie,SAFE_EXACT,Logan Gillaspie 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Logan-Gillaspie.png,cloudflare-r2,2023
card-images/2023/BAL-Mark-Kolozsvary.png,2023,BAL,Mark Kolozsvary,SAFE_EXACT,Mark Kolozsvary 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Mark-Kolozsvary.png,cloudflare-r2,2023
card-images/2023/BAL-Mike-Baumann.png,2023,BAL,Mike Baumann,SAFE_EXACT,Mike Baumann 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Mike-Baumann.png,cloudflare-r2,2023
card-images/2023/BAL-Mychal-Givens.png,2023,BAL,Mychal Givens,SAFE_EXACT,Mychal Givens 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Mychal-Givens.png,cloudflare-r2,2023
card-images/2023/BAL-Nick-Vespi.png,2023,BAL,Nick Vespi,SAFE_EXACT,Nick Vespi 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Nick-Vespi.png,cloudflare-r2,2023
card-images/2023/BAL-Ramon-Urias.png,2023,BAL,Ramon Urias,SAFE_EXACT,Ramon Urias 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Ramon-Urias.png,cloudflare-r2,2023
card-images/2023/BAL-Reed-Garrett.png,2023,BAL,Reed Garrett,SAFE_EXACT,Reed Garrett 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Reed-Garrett.png,cloudflare-r2,2023
card-images/2023/BAL-Ryan-McKenna.png,2023,BAL,Ryan McKenna,SAFE_EXACT,Ryan McKenna 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Ryan-McKenna.png,cloudflare-r2,2023
card-images/2023/BAL-Ryan-Mountcastle.png,2023,BAL,Ryan Mountcastle,SAFE_EXACT,Ryan Mountcastle 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Ryan-Mountcastle.png,cloudflare-r2,2023
card-images/2023/BAL-Ryan-OHearn.png,2023,BAL,Ryan OHearn,SAFE_EXACT,Ryan O'Hearn 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Ryan-OHearn.png,cloudflare-r2,2023
card-images/2023/BAL-Shintaro-Fujinami.png,2023,BAL,Shintaro Fujinami,SAFE_EXACT,Shintaro Fujinami 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Shintaro-Fujinami.png,cloudflare-r2,2023
card-images/2023/BAL-Terrin-Vavra.png,2023,BAL,Terrin Vavra,SAFE_EXACT,Terrin Vavra 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Terrin-Vavra.png,cloudflare-r2,2023
card-images/2023/BAL-Tyler-Wells.png,2023,BAL,Tyler Wells,SAFE_EXACT,Tyler Wells 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Tyler-Wells.png,cloudflare-r2,2023
card-images/2023/BAL-Yennier-Cano.png,2023,BAL,Yennier Cano,SAFE_EXACT,Yennier Cano 2023 BAL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BAL-Yennier-Cano.png,cloudflare-r2,2023
card-images/2023/BOS-Adam-Duvall.png,2023,BOS,Adam Duvall,SAFE_EXACT,Adam Duvall 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Adam-Duvall.png,cloudflare-r2,2023
card-images/2023/BOS-Alex-Verdugo.png,2023,BOS,Alex Verdugo,SAFE_EXACT,Alex Verdugo 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Alex-Verdugo.png,cloudflare-r2,2023
card-images/2023/BOS-Bobby-Dalbec.png,2023,BOS,Bobby Dalbec,SAFE_EXACT,Bobby Dalbec 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Bobby-Dalbec.png,cloudflare-r2,2023
card-images/2023/BOS-Brandon-Walter.png,2023,BOS,Brandon Walter,SAFE_EXACT,Brandon Walter 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Brandon-Walter.png,cloudflare-r2,2023
card-images/2023/BOS-Brayan-Bello.png,2023,BOS,Brayan Bello,SAFE_EXACT,Brayan Bello 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Brayan-Bello.png,cloudflare-r2,2023
card-images/2023/BOS-Brennan-Bernardino.png,2023,BOS,Brennan Bernardino,SAFE_EXACT,Brennan Bernardino 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Brennan-Bernardino.png,cloudflare-r2,2023
card-images/2023/BOS-Caleb-Hamilton.png,2023,BOS,Caleb Hamilton,SAFE_EXACT,Caleb Hamilton 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Caleb-Hamilton.png,cloudflare-r2,2023
card-images/2023/BOS-Ceddanne-Rafaela.png,2023,BOS,Ceddanne Rafaela,SAFE_EXACT,Ceddanne Rafaela 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Ceddanne-Rafaela.png,cloudflare-r2,2023
card-images/2023/BOS-Chris-Martin.png,2023,BOS,Chris Martin,SAFE_EXACT,Chris Martin 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Chris-Martin.png,cloudflare-r2,2023
card-images/2023/BOS-Chris-Murphy.png,2023,BOS,Chris Murphy,SAFE_EXACT,Chris Murphy 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Chris-Murphy.png,cloudflare-r2,2023
card-images/2023/BOS-Chris-Sale.png,2023,BOS,Chris Sale,SAFE_EXACT,Chris Sale 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Chris-Sale.png,cloudflare-r2,2023
card-images/2023/BOS-Christian-Arroyo.png,2023,BOS,Christian Arroyo,SAFE_EXACT,Christian Arroyo 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Christian-Arroyo.png,cloudflare-r2,2023
card-images/2023/BOS-Connor-Wong.png,2023,BOS,Connor Wong,SAFE_EXACT,Connor Wong 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Connor-Wong.png,cloudflare-r2,2023
card-images/2023/BOS-Corey-Kluber.png,2023,BOS,Corey Kluber,SAFE_EXACT,Corey Kluber 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Corey-Kluber.png,cloudflare-r2,2023
card-images/2023/BOS-David-Hamilton.png,2023,BOS,David Hamilton,SAFE_EXACT,David Hamilton 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-David-Hamilton.png,cloudflare-r2,2023
card-images/2023/BOS-Dinelson-Lamet.png,2023,BOS,Dinelson Lamet,SAFE_EXACT,Dinelson Lamet 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Dinelson-Lamet.png,cloudflare-r2,2023
card-images/2023/BOS-Enmanuel-Valdez.png,2023,BOS,Enmanuel Valdez,SAFE_EXACT,Enmanuel Valdez 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Enmanuel-Valdez.png,cloudflare-r2,2023
card-images/2023/BOS-Garrett-Whitlock.png,2023,BOS,Garrett Whitlock,SAFE_EXACT,Garrett Whitlock 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Garrett-Whitlock.png,cloudflare-r2,2023
card-images/2023/BOS-Jake-Faria.png,2023,BOS,Jake Faria,SAFE_EXACT,Jake Faria 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Jake-Faria.png,cloudflare-r2,2023
card-images/2023/BOS-James-Paxton.png,2023,BOS,James Paxton,SAFE_EXACT,James Paxton 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-James-Paxton.png,cloudflare-r2,2023
card-images/2023/BOS-Jarren-Duran.png,2023,BOS,Jarren Duran,SAFE_EXACT,Jarren Duran 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Jarren-Duran.png,cloudflare-r2,2023
card-images/2023/BOS-Joe-Jacques.png,2023,BOS,Joe Jacques,SAFE_EXACT,Joe Jacques 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Joe-Jacques.png,cloudflare-r2,2023
card-images/2023/BOS-Joely-Rodriguez.png,2023,BOS,Joely Rodriguez,SAFE_EXACT,Joely Rodriguez 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Joely-Rodriguez.png,cloudflare-r2,2023
card-images/2023/BOS-John-Schreiber.png,2023,BOS,John Schreiber,SAFE_EXACT,John Schreiber 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-John-Schreiber.png,cloudflare-r2,2023
card-images/2023/BOS-Jorge-Alfaro.png,2023,BOS,Jorge Alfaro,SAFE_EXACT,Jorge Alfaro 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Jorge-Alfaro.png,cloudflare-r2,2023
card-images/2023/BOS-Josh-Winckowski.png,2023,BOS,Josh Winckowski,SAFE_EXACT,Josh Winckowski 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Josh-Winckowski.png,cloudflare-r2,2023
card-images/2023/BOS-Justin-Garza.png,2023,BOS,Justin Garza,SAFE_EXACT,Justin Garza 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Justin-Garza.png,cloudflare-r2,2023
card-images/2023/BOS-Justin-Turner.png,2023,BOS,Justin Turner,SAFE_EXACT,Justin Turner 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Justin-Turner.png,cloudflare-r2,2023
card-images/2023/BOS-Kaleb-Ort.png,2023,BOS,Kaleb Ort,SAFE_EXACT,Kaleb Ort 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Kaleb-Ort.png,cloudflare-r2,2023
card-images/2023/BOS-Kenley-Jansen.png,2023,BOS,Kenley Jansen,SAFE_EXACT,Kenley Jansen 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Kenley-Jansen.png,cloudflare-r2,2023
card-images/2023/BOS-Kike-Hernandez.png,2023,BOS,Kike Hernandez,SAFE_EXACT,Kike Hernandez 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Kike-Hernandez.png,cloudflare-r2,2023
card-images/2023/BOS-Kutter-Crawford.png,2023,BOS,Kutter Crawford,SAFE_EXACT,Kutter Crawford 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Kutter-Crawford.png,cloudflare-r2,2023
card-images/2023/BOS-Kyle-Barraclough.png,2023,BOS,Kyle Barraclough,SAFE_EXACT,Kyle Barraclough 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Kyle-Barraclough.png,cloudflare-r2,2023
card-images/2023/BOS-Luis-Urias.png,2023,BOS,Luis Urias,SAFE_EXACT,Luis Urias 2023 BOS,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/2023/BOS-Luis-Urias.png,cloudflare-r2,2023
